0,1,2,3,4
0.5699400000000001,0.25,0.0,1.0,0.7604259145126446
0.5699400000000001,0.5,0.0,0.0,0.9707687378919921
0.5699400000000001,0.5,0.0,0.5,0.911822163906355
0.5699400000000001,0.5,0.0,1.0,0.7991173201374344
0.5699400000000001,0.75,0.0,0.0,0.9818083326122781
0.5699400000000001,0.75,0.0,0.5,0.9254152414911807
0.5699400000000001,0.75,0.0,1.0,0.8062495287677793
0.5699400000000001,1.0,0.0,0.0,0.9858960841425221
0.5699400000000001,1.0,0.0,0.5,0.9284497899866229
0.5699400000000001,1.0,0.0,1.0,0.8088885766745786
0.7599199999999999,0.0,0.0,0.0,0.7368249890241858
0.7599199999999999,0.0,0.0,0.5,0.6974631764475818
0.7599199999999999,0.0,0.0,1.0,0.6025429723844389
0.7599199999999999,0.25,0.0,0.0,0.9625354028513886
0.7599199999999999,0.25,0.0,0.5,0.9006476213827476
0.7599199999999999,0.25,0.0,1.0,0.785726754211202
0.7599199999999999,0.5,0.0,0.0,0.9878680451660963
0.7599199999999999,0.5,0.0,0.5,0.9440956737564837
0.7599199999999999,0.5,0.0,1.0,0.8173236418428951
0.7599199999999999,0.75,0.0,0.0,0.992709542824094
0.7599199999999999,0.75,0.0,0.5,0.9502618867587976
0.7599199999999999,0.75,0.0,1.0,0.8222071553480186
0.7599199999999999,1.0,0.0,0.0,0.9943100387930824
0.7599199999999999,1.0,0.0,0.5,0.9533565059449061
0.7599199999999999,1.0,0.0,1.0,0.8239737892324068
0.06785,0.0,0.07894736842105243,0.0,0.1156712355466431
0.06785,0.0,0.07894736842105243,0.5,0.11573400671725347
0.06785,0.0,0.07894736842105243,1.0,0.1158117081553241
0.06785,0.25,0.07894736842105243,0.0,0.128243257367289
0.06785,0.25,0.07894736842105243,0.5,0.12730008597923972
0.06785,0.25,0.07894736842105243,1.0,0.12632076960666344
0.06785,0.5,0.07894736842105243,0.0,0.1276053752968463
0.06785,0.5,0.07894736842105243,0.5,0.12661381653240653
0.06785,0.5,0.07894736842105243,1.0,0.12568490804629942
0.06785,0.75,0.07894736842105243,0.0,0.127123240175449
0.06785,0.75,0.07894736842105243,0.5,0.12619013921579467
0.06785,0.75,0.07894736842105243,1.0,0.1253650832707985
0.06785,1.0,0.07894736842105243,0.0,0.12677369027109167
0.06785,1.0,0.07894736842105243,0.5,0.12590302183305485
0.06785,1.0,0.07894736842105243,1.0,0.1251096386787702
0.09498999999999999,0.0,0.07894736842105243,0.0,0.16196570175545358
0.09498999999999999,0.0,0.07894736842105243,0.5,0.16205060320061646
0.09498999999999999,0.0,0.07894736842105243,1.0,0.16215822535135146
0.09498999999999999,0.25,0.07894736842105243,0.0,0.17689492581926727
0.09498999999999999,0.25,0.07894736842105243,0.5,0.1750439075004829
0.09498999999999999,0.25,0.07894736842105243,1.0,0.17329319727013573
0.09498999999999999,0.5,0.07894736842105243,0.0,0.1759087217038233
0.09498999999999999,0.5,0.07894736842105243,0.5,0.1741642397848422
0.09498999999999999,0.5,0.07894736842105243,1.0,0.17262728236807978
0.09498999999999999,0.75,0.07894736842105243,0.0,0.1753943397904191
0.09498999999999999,0.75,0.07894736842105243,0.5,0.17375731435683914
0.09498999999999999,0.75,0.07894736842105243,1.0,0.17227977421300641
0.09498999999999999,1.0,0.07894736842105243,0.0,0.17501151416274577
0.09498999999999999,1.0,0.07894736842105243,0.5,0.17355750247286322
0.09498999999999999,1.0,0.07894736842105243,1.0,0.17212371168273838
0.1357,0.0,0.07894736842105243,0.0,0.2313309905729122
0.1357,0.0,0.07894736842105243,0.5,0.2314548139095801
0.1357,0.0,0.07894736842105243,1.0,0.23161363867918974
0.1357,0.25,0.07894736842105243,0.0,0.24704301254879613
0.1357,0.25,0.07894736842105243,0.5,0.24362734854390677
0.1357,0.25,0.07894736842105243,1.0,0.24031971075214079
0.1357,0.5,0.07894736842105243,0.0,0.24602781152551798
0.1357,0.5,0.07894736842105243,0.5,0.24301972895115084
0.1357,0.5,0.07894736842105243,1.0,0.24013446139180458
0.1357,0.75,0.07894736842105243,0.0,0.2455116684958839
0.1357,0.75,0.07894736842105243,0.5,0.24263365604156756
0.1357,0.75,0.07894736842105243,1.0,0.23998391310670425
0.1357,1.0,0.07894736842105243,0.0,0.24529904822107126
0.1357,1.0,0.07894736842105243,0.5,0.24251441455076048
0.1357,1.0,0.07894736842105243,1.0,0.23982907917977866
0.18997999999999998,0.0,0.07894736842105243,0.0,0.32391232109512474
0.18997999999999998,0.0,0.07894736842105243,0.5,0.3240931732621245
0.18997999999999998,0.0,0.07894736842105243,1.0,0.3243153915779562
0.18997999999999998,0.25,0.07894736842105243,0.0,0.33634993456981926
0.18997999999999998,0.25,0.07894736842105243,0.5,0.33011442264111995
0.18997999999999998,0.25,0.07894736842105243,1.0,0.3237749577653406
0.18997999999999998,0.5,0.07894736842105243,0.0,0.33599528540025053
0.18997999999999998,0.5,0.07894736842105243,0.5,0.3305151395683925
0.18997999999999998,0.5,0.07894736842105243,1.0,0.32519898773567524
0.18997999999999998,0.75,0.07894736842105243,0.0,0.33577500215265227
0.18997999999999998,0.75,0.07894736842105243,0.5,0.33058324888356416
0.18997999999999998,0.75,0.07894736842105243,1.0,0.3253092072151582
0.18997999999999998,1.0,0.07894736842105243,0.0,0.3355689994190864
0.18997999999999998,1.0,0.07894736842105243,0.5,0.3304463033845776
0.18997999999999998,1.0,0.07894736842105243,1.0,0.32515385834955285
0.37995999999999996,0.0,0.07894736842105243,0.0,0.5728978756321322
0.37995999999999996,0.0,0.07894736842105243,0.5,0.5411524056363506
0.37995999999999996,0.0,0.07894736842105243,1.0,0.48815898934098384
0.37995999999999996,0.25,0.07894736842105243,0.0,0.5990803642408937
0.37995999999999996,0.25,0.07894736842105243,0.5,0.570081221506071
0.37995999999999996,0.25,0.07894736842105243,1.0,0.5386947412270128
0.37995999999999996,0.5,0.07894736842105243,0.0,0.6108557346970598
0.37995999999999996,0.5,0.07894736842105243,0.5,0.5825751130547736
0.37995999999999996,0.5,0.07894736842105243,1.0,0.551645138038178
0.37995999999999996,0.75,0.07894736842105243,0.0,0.6124572087515268
0.37995999999999996,0.75,0.07894736842105243,0.5,0.5830085628821735
0.37995999999999996,0.75,0.07894736842105243,1.0,0.5516111168494876
0.37995999999999996,1.0,0.07894736842105243,0.0,0.6112461780711003
0.37995999999999996,1.0,0.07894736842105243,0.5,0.5810326432908948
0.37995999999999996,1.0,0.07894736842105243,1.0,0.5493763355512363
0.5699400000000001,0.0,0.07894736842105243,0.0,0.6416160354814566
0.5699400000000001,0.0,0.07894736842105243,0.5,0.6069505021309468
0.5699400000000001,0.0,0.07894736842105243,1.0,0.5364742880548812
0.5699400000000001,0.25,0.07894736842105243,0.0,0.7638275809858668
0.5699400000000001,0.25,0.07894736842105243,0.5,0.7157099967559798
0.5699400000000001,0.25,0.07894736842105243,1.0,0.6493682647888666
0.5699400000000001,0.5,0.07894736842105243,0.0,0.7864321031108225
0.5699400000000001,0.5,0.07894736842105243,0.5,0.7311740948888108
0.5699400000000001,0.5,0.07894736842105243,1.0,0.6641787511635432
0.5699400000000001,0.75,0.07894736842105243,0.0,0.7894197689001654
0.5699400000000001,0.75,0.07894736842105243,0.5,0.731535700077421
0.5699400000000001,0.75,0.07894736842105243,1.0,0.66541815889114
0.5699400000000001,1.0,0.07894736842105243,0.0,0.7890573503065217
0.5699400000000001,1.0,0.07894736842105243,0.5,0.7292830533514175
0.5699400000000001,1.0,0.07894736842105243,1.0,0.6646398669506036
0.7599199999999999,0.0,0.07894736842105243,0.0,0.6755126189684565
0.7599199999999999,0.0,0.07894736842105243,0.5,0.639938234632032
0.7599199999999999,0.0,0.07894736842105243,1.0,0.5604537274618581
0.7599199999999999,0.25,0.07894736842105243,0.0,0.8518251102627095
0.7599199999999999,0.25,0.07894736842105243,0.5,0.7858782204396615
0.7599199999999999,0.25,0.07894736842105243,1.0,0.696007619097291
0.7599199999999999,0.5,0.07894736842105243,0.0,0.8769729647731432
0.7599199999999999,0.5,0.07894736842105243,0.5,0.8070356950694703
0.7599199999999999,0.5,0.07894736842105243,1.0,0.7182637494081803
0.7599199999999999,0.75,0.07894736842105243,0.0,0.8827587429569946
0.7599199999999999,0.75,0.07894736842105243,0.5,0.8099010429248653
0.7599199999999999,0.75,0.07894736842105243,1.0,0.7235985523969091
0.7599199999999999,1.0,0.07894736842105243,0.0,0.8846199660112941
0.7599199999999999,1.0,0.07894736842105243,0.5,0.8107624149619048
0.7599199999999999,1.0,0.07894736842105243,1.0,0.7264032241644554
0.06785,0.0,0.21052631578947367,0.0,0.05783483280933015
0.06785,0.0,0.21052631578947367,0.5,0.057866579559372334
0.06785,0.0,0.21052631578947367,1.0,0.05790593086281802
0.06785,0.25,0.21052631578947367,0.0,0.06489369805151952
0.06785,0.25,0.21052631578947367,0.5,0.06480804389680743
0.06785,0.25,0.21052631578947367,1.0,0.06471809965510647
0.06785,0.5,0.21052631578947367,0.0,0.06480028353368729
0.06785,0.5,0.21052631578947367,0.5,0.06459613622856918
0.06785,0.5,0.21052631578947367,1.0,0.06454248002608647
0.06785,0.75,0.21052631578947367,0.0,0.06467022962959508
0.06785,0.75,0.21052631578947367,0.5,0.06446871664773113
0.06785,0.75,0.21052631578947367,1.0,0.06433606413183005
0.06785,1.0,0.21052631578947367,0.0,0.0645796636946358
0.06785,1.0,0.21052631578947367,0.5,0.06438976060644676
0.06785,1.0,0.21052631578947367,1.0,0.06418013224154213
0.09498999999999999,0.0,0.21052631578947367,0.0,0.08098295513252149
0.09498999999999999,0.0,0.21052631578947367,0.5,0.08102704490437612
0.09498999999999999,0.0,0.21052631578947367,1.0,0.08108173574418344
0.09498999999999999,0.25,0.21052631578947367,0.0,0.09051243497276056
0.09498999999999999,0.25,0.21052631578947367,0.5,0.09026193399409586
0.09498999999999999,0.25,0.21052631578947367,1.0,0.0900313623295883
0.09498999999999999,0.5,0.21052631578947367,0.0,0.09026937785842819
0.09498999999999999,0.5,0.21052631578947367,0.5,0.08985643835083072
0.09498999999999999,0.5,0.21052631578947367,1.0,0.08953227012881926
0.09498999999999999,0.75,0.21052631578947367,0.0,0.0899801566058371
0.09498999999999999,0.75,0.21052631578947367,0.5,0.08954317023182976
0.09498999999999999,0.75,0.21052631578947367,1.0,0.08917399879547075
0.09498999999999999,1.0,0.21052631578947367,0.0,0.08975854031545243
0.09498999999999999,1.0,0.21052631578947367,0.5,0.08935962412385975
0.09498999999999999,1.0,0.21052631578947367,1.0,0.0889337893311574
0.1357,0.0,0.21052631578947367,0.0,0.11567123554617852
0.1357,0.0,0.21052631578947367,0.5,0.11573400671613715
0.1357,0.0,0.21052631578947367,1.0,0.11581170815222741
0.1357,0.25,0.21052631578947367,0.0,0.1283146336741528
0.1357,0.25,0.21052631578947367,0.5,0.12747300766267886
0.1357,0.25,0.21052631578947367,1.0,0.12660079476746267
0.1357,0.5,0.21052631578947367,0.0,0.12762878065669062
0.1357,0.5,0.21052631578947367,0.5,0.12668320487373066
0.1357,0.5,0.21052631578947367,1.0,0.12581986527736963
0.1357,0.75,0.21052631578947367,0.0,0.12711649304100725
0.1357,0.75,0.21052631578947367,0.5,0.12620419018655568
0.1357,0.75,0.21052631578947367,1.0,0.12541457273514073
0.1357,1.0,0.21052631578947367,0.0,0.12675888116527653
0.1357,1.0,0.21052631578947367,0.5,0.12590452395670493
0.1357,1.0,0.21052631578947367,1.0,0.12512734452589167
0.18997999999999998,0.0,0.21052631578947367,0.0,0.1619657048846696
0.18997999999999998,0.0,0.21052631578947367,0.5,0.16205060633011956
0.18997999999999998,0.0,0.21052631578947367,1.0,0.16215822848096614
0.18997999999999998,0.25,0.21052631578947367,0.0,0.17721698236691422
0.18997999999999998,0.25,0.21052631578947367,0.5,0.17540563969411413
0.18997999999999998,0.25,0.21052631578947367,1.0,0.17358272087964052
0.18997999999999998,0.5,0.21052631578947367,0.0,0.1760692329247429
0.18997999999999998,0.5,0.21052631578947367,0.5,0.17432373297005754
0.18997999999999998,0.5,0.21052631578947367,1.0,0.17276194011520696
0.18997999999999998,0.75,0.21052631578947367,0.0,0.17544432758275272
0.18997999999999998,0.75,0.21052631578947367,0.5,0.17382651756471065
0.18997999999999998,0.75,0.21052631578947367,1.0,0.1723549896804331
0.18997999999999998,1.0,0.21052631578947367,0.0,0.1750304404436702
0.18997999999999998,1.0,0.21052631578947367,0.5,0.17359488296502537
0.18997999999999998,1.0,0.21052631578947367,1.0,0.17218275043304512
0.37995999999999996,0.0,0.21052631578947367,0.0,0.3239123210938279
0.37995999999999996,0.0,0.21052631578947367,0.5,0.3240931732590022
0.37995999999999996,0.0,0.21052631578947367,1.0,0.32431539156928907
0.37995999999999996,0.25,0.21052631578947367,0.0,0.33670014578400315
0.37995999999999996,0.25,0.21052631578947367,0.5,0.3304748948624509
0.37995999999999996,0.25,0.21052631578947367,1.0,0.3241654571620282
0.37995999999999996,0.5,0.21052631578947367,0.0,0.3361518361786725
0.37995999999999996,0.5,0.21052631578947367,0.5,0.33069774364129056
0.37995999999999996,0.5,0.21052631578947367,1.0,0.32541638508185367
0.37995999999999996,0.75,0.21052631578947367,0.0,0.33591421850796166
0.37995999999999996,0.75,0.21052631578947367,0.5,0.33075644490181644
0.37995999999999996,0.75,0.21052631578947367,1.0,0.3255262573346384
0.37995999999999996,1.0,0.21052631578947367,0.0,0.33571894957742887
0.37995999999999996,1.0,0.21052631578947367,0.5,0.33064595457132906
0.37995999999999996,1.0,0.21052631578947367,1.0,0.3254074726680295
0.5699400000000001,0.0,0.21052631578947367,0.0,0.4774214545029209
0.5699400000000001,0.0,0.21052631578947367,0.5,0.47015919329515643
0.5699400000000001,0.0,0.21052631578947367,1.0,0.43936491973703085
0.5699400000000001,0.25,0.21052631578947367,0.0,0.4803679419686647
0.5699400000000001,0.25,0.21052631578947367,0.5,0.46379293102682784
0.5699400000000001,0.25,0.21052631578947367,1.0,0.44611871011035625
0.5699400000000001,0.5,0.21052631578947367,0.0,0.48348828841062685
0.5699400000000001,0.5,0.21052631578947367,0.5,0.4696434438937132
0.5699400000000001,0.5,0.21052631578947367,1.0,0.4543409534322616
0.5699400000000001,0.75,0.21052631578947367,0.0,0.4837890250656982
0.5699400000000001,0.75,0.21052631578947367,0.5,0.4703554712525711
0.5699400000000001,0.75,0.21052631578947367,1.0,0.4549602837591991
0.5699400000000001,1.0,0.21052631578947367,0.0,0.48349939895234956
0.5699400000000001,1.0,0.21052631578947367,0.5,0.46960467274410495
0.5699400000000001,1.0,0.21052631578947367,1.0,0.45375479547374364
0.7599199999999999,0.0,0.21052631578947367,0.0,0.5729342499964869
0.7599199999999999,0.0,0.21052631578947367,0.5,0.5411883482440629
0.7599199999999999,0.0,0.21052631578947367,1.0,0.48818603872617733
0.7599199999999999,0.25,0.21052631578947367,0.0,0.5997853073335633
0.7599199999999999,0.25,0.21052631578947367,0.5,0.5705094341414929
0.7599199999999999,0.25,0.21052631578947367,1.0,0.5391303605389453
0.7599199999999999,0.5,0.21052631578947367,0.0,0.6114337149893475
0.7599199999999999,0.5,0.21052631578947367,0.5,0.5832095463191934
0.7599199999999999,0.5,0.21052631578947367,1.0,0.5523251983369006
0.7599199999999999,0.75,0.21052631578947367,0.0,0.6130853627079064
0.7599199999999999,0.75,0.21052631578947367,0.5,0.5837881192135811
0.7599199999999999,0.75,0.21052631578947367,1.0,0.5524398646117339
0.7599199999999999,1.0,0.21052631578947367,0.0,0.6119725941439534
0.7599199999999999,1.0,0.21052631578947367,0.5,0.5819192237016195
0.7599199999999999,1.0,0.21052631578947367,1.0,0.550311082637671
0.06785,0.0,0.47368421052631576,0.0,0.028917080561554252
0.06785,0.0,0.47368421052631576,0.5,0.02893278877113602
0.06785,0.0,0.47368421052631576,1.0,0.028952481617372353
0.06785,0.25,0.47368421052631576,0.0,0.03248363099422299
0.06785,0.25,0.47368421052631576,0.5,0.03248088306192601
0.06785,0.25,0.47368421052631576,1.0,0.0325230608980994
0.06785,0.5,0.47368421052631576,0.0,0.03253252715448495
0.06785,0.5,0.47368421052631576,0.5,0.03248457809575084
0.06785,0.5,0.47368421052631576,1.0,0.03253041197488562
0.06785,0.75,0.47368421052631576,0.0,0.03257069329295043
0.06785,0.75,0.47368421052631576,0.5,0.03250466862974618
0.06785,0.75,0.47368421052631576,1.0,0.0325146956871177
0.06785,1.0,0.47368421052631576,0.0,0.032566250911050774
0.06785,1.0,0.47368421052631576,0.5,0.03251224688254683
0.06785,1.0,0.47368421052631576,1.0,0.03248692180256145
0.09498999999999999,0.0,0.47368421052631576,0.0,0.04049049919285494
0.09498999999999999,0.0,0.47368421052631576,0.5,0.04051267919330306
0.09498999999999999,0.0,0.47368421052631576,1.0,0.040540455527036175
0.09498999999999999,0.25,0.47368421052631576,0.0,0.04548589525763783
0.09498999999999999,0.25,0.47368421052631576,0.5,0.04546285673334438
0.09498999999999999,0.25,0.47368421052631576,1.0,0.04549116287194581
0.09498999999999999,0.5,0.47368421052631576,0.0,0.045493399273550804
0.09498999999999999,0.5,0.47368421052631576,0.5,0.04539307090413102
0.09498999999999999,0.5,0.47368421052631576,1.0,0.04541579220556931
0.09498999999999999,0.75,0.47368421052631576,0.0,0.04547202063999426
0.09498999999999999,0.75,0.47368421052631576,0.5,0.045398500136942334
0.09498999999999999,0.75,0.47368421052631576,1.0,0.04533384448391165
0.09498999999999999,1.0,0.47368421052631576,0.0,0.045433935507195614
0.09498999999999999,1.0,0.47368421052631576,0.5,0.045370300294138174
0.09498999999999999,1.0,0.47368421052631576,1.0,0.045269570354863425
0.1357,0.0,0.47368421052631576,0.0,0.057834832809388406
0.1357,0.0,0.47368421052631576,0.5,0.057866579559860444
0.1357,0.0,0.47368421052631576,1.0,0.05790593086310343
0.1357,0.25,0.47368421052631576,0.0,0.06488621384531519
0.1357,0.25,0.47368421052631576,0.5,0.06480030396021527
0.1357,0.25,0.47368421052631576,1.0,0.06471120635789271
0.1357,0.5,0.47368421052631576,0.0,0.06478999880572786
0.1357,0.5,0.47368421052631576,0.5,0.06458455265874191
0.1357,0.5,0.47368421052631576,1.0,0.06453495232536115
0.1357,0.75,0.47368421052631576,0.0,0.06465614134198687
0.1357,0.75,0.47368421052631576,0.5,0.06445582827013577
0.1357,0.75,0.47368421052631576,1.0,0.0643249822259891
0.1357,1.0,0.47368421052631576,0.0,0.06456339501151363
0.1357,1.0,0.47368421052631576,0.5,0.06437485733135533
0.1357,1.0,0.47368421052631576,1.0,0.06416661492625111
0.18997999999999998,0.0,0.47368421052631576,0.0,0.08098295669880508
0.18997999999999998,0.0,0.47368421052631576,0.5,0.0810270464721031
0.18997999999999998,0.0,0.47368421052631576,1.0,0.08108173731268659
0.18997999999999998,0.25,0.47368421052631576,0.0,0.09050704120683387
0.18997999999999998,0.25,0.47368421052631576,0.5,0.09025809191374666
0.18997999999999998,0.25,0.47368421052631576,1.0,0.09004454627174645
0.18997999999999998,0.5,0.47368421052631576,0.0,0.09025918612284035
0.18997999999999998,0.5,0.47368421052631576,0.5,0.08985056873969513
0.18997999999999998,0.5,0.47368421052631576,1.0,0.0895357559255403
0.18997999999999998,0.75,0.47368421052631576,0.0,0.08996727725789419
0.18997999999999998,0.75,0.47368421052631576,0.5,0.08953298759023229
0.18997999999999998,0.75,0.47368421052631576,1.0,0.0891661922873399
0.18997999999999998,1.0,0.47368421052631576,0.0,0.08974267908271187
0.18997999999999998,1.0,0.47368421052631576,0.5,0.08934805923940264
0.18997999999999998,1.0,0.47368421052631576,1.0,0.08892654385764145
0.37995999999999996,0.0,0.47368421052631576,0.0,0.16196570488483433
0.37995999999999996,0.0,0.47368421052631576,0.5,0.1620506063314882
0.37995999999999996,0.0,0.47368421052631576,1.0,0.16215822848176653
0.37995999999999996,0.25,0.47368421052631576,0.0,0.17738201110878138
