A_sf_m2,r_st_m3_per_m2,SOLFRAC
904.2454198560132,0.07268342270772155,0.7945392764964602
642.3401694935584,0.00858297678996653,0.6629882106857359
558.9282635743195,0.001930709387239018,0.5396594163894407
305.4488415629336,0.06983711450222095,0.5221098634206962
10.113771761170902,0.025156764017590504,0.03630380692758657
461.2028674937976,0.07379657466271569,0.6660691024215074
529.7318252206163,0.07426911142086076,0.7028436826281669
700.6605169240099,0.00123192058346747,0.5419418657226044
605.2973962841546,0.06661971165368039,0.7251582314876499
669.3498236238769,0.023930120857684443,0.7172865348137989
746.9477656090836,0.026102784064783818,0.7338151259918763
469.6666327412323,0.06575529954309721,0.6740349111315804
678.7601180358831,0.012077063029526063,0.6855297158049962
128.5591183644083,0.005138718309515044,0.29153093174082045
864.626528147762,0.022914235090988534,0.7423945906119398
862.8266035586465,0.01777681405560825,0.7297240092777584
94.65672518938054,0.06278245312301166,0.2121225479893346
571.5293442849821,0.0037896557479093155,0.54909573366206
99.63749374236413,0.06875884456146035,0.23981966935099502
56.61053909370487,0.015586735596909969,0.1559842174981303
64.51202773738245,0.07872602988855076,0.15465373218890632
814.9702069747061,0.07027974556946813,0.7833554666034432
490.39044036019874,0.0254181811763298,0.6330498655930655
57.4818463176623,0.06382490423656237,0.154739025217557
104.65275693497827,0.03708483634136361,0.24006293724247477
378.01121057736646,0.05363996510881103,0.6193859279652636
743.231907124519,0.02826015752398475,0.7350318725348798
933.5133182374706,0.04632568987682209,0.7869664718746335
170.73570086458207,0.03263710860102211,0.344704854294412
375.66023572252317,0.050955782487076336,0.6194704715024413
381.7074931521348,0.031518441559080304,0.5749207112387725
178.26146619925052,0.00932337813118137,0.38165626129667807
298.0506933834057,0.015771375648998144,0.49659068017330643
66.96642670435882,0.012316694848013447,0.15618931348456078
500.8843622679465,0.01907712420034458,0.6257044112858103
164.29687788441237,0.002694312408773594,0.2685899151582283
752.1003933872367,0.04859145662310043,0.7555917310105326
696.2461509119271,0.03743769631591034,0.7363739378200549
426.2356160278563,0.049532187918721104,0.6537320053983967
400.47775474483916,0.048867199530155885,0.6376603542282621
302.0431432013816,0.04187955219147912,0.5136656692079001
723.992332720289,0.07787282110790528,0.7582773156104996
683.7802406397359,0.004428688112078225,0.6144083134852257
512.2442541728176,0.06129759494005096,0.6913506548822393
507.9431485634379,0.002535366593067073,0.512756622827651
349.66934797952894,0.006531488376382645,0.4905073799634252
233.38046624624445,0.0031911724223370867,0.4329376258045671
474.45592608550226,0.03324979717234508,0.6706268539305666
447.0778680720902,0.030256235519470927,0.6526769207578381
883.2506524151721,0.03962175913669534,0.7694417220403551
437.2807277489835,0.02356446864387567,0.6453104858001567
673.9690445242437,0.0022534350197188947,0.5660922689304199
954.1762692003325,0.04836486568134167,0.788869922231661
307.9553860398941,0.07738483471318906,0.5230522368749772
125.6121157178649,0.022454873162167183,0.29341790682675833
153.80599592025675,0.056344008978969386,0.3453235782256957
530.7823608079541,0.0641816268058779,0.7020422504313187
87.5790152204272,0.05992703802725091,0.21213337626420448
715.1735792495683,0.04368349699542447,0.7403314460011976
708.6277107795142,0.009457115591586003,0.6714514164618742
733.1840940989167,0.00475835978789405,0.6362764031263702
119.04296517622424,0.001044653558958369,0.26968644312655726
541.8585098989844,0.06615378784098189,0.702224354280338
405.3658076445178,0.01797049667355778,0.6197004697728256
623.7185755546432,0.0712242045614653,0.7426777890397973
289.14328159459546,0.009633094321843748,0.46808359549870165
680.8257421016071,0.06802041032089741,0.7555233672772904
927.8953117589141,0.07987093616850065,0.7964140152468663
316.90180724346123,0.05580973640020005,0.5735716583765822
744.3199053428901,0.008180454708901636,0.6775260092998177
972.7815146361139,0.06591129027277562,0.795225675647448
246.5959566627481,0.008465812956818867,0.3909456655966211
430.0771807170749,0.027872967380905934,0.6476752829498812
80.56893187480102,0.03517235871704687,0.18864078352867028
216.73700781380126,0.07548220134653245,0.4367159508073293
392.5417812193231,0.005734968081971361,0.4954199803029738
152.98722616823457,0.04306509054054855,0.3452644244742088
355.110610747873,0.04453377124450033,0.609285571083751
705.5555704914254,0.021309129009115815,0.7166070059650644
957.7353727635457,0.06794983076265527,0.798992065855257
120.69745133326644,0.06010277070493242,0.2735505653489424
774.1547999570222,0.06724870847346753,0.7800936777191888
636.9008223183079,0.011580315448439578,0.6546057459712605
35.964096570055034,0.055178766607450795,0.09765050124111822
493.83734165412176,0.010021814145808224,0.6110392610103379
209.82157676616407,0.014050767788892813,0.42397367632157135
369.7360529718537,0.04120977461793465,0.6190647880868911
590.0039603493875,0.018812552253744782,0.6908935056139304
415.94800774927955,0.019669395407859145,0.5895044104846531
388.6588381415526,0.06032844891466743,0.5892088678703024
79.89413640283216,0.04225986828743124,0.18848631012473666
653.9336093560437,0.023314782950299286,0.7133974256269863
205.67392051350186,0.06319746075759207,0.4374141344851999
254.75628463666598,0.0208185757106522,0.44284748406800034
458.2761446632327,0.06259688258060969,0.6627377327451762
987.4074628192409,0.06996752513644679,0.801618908782095
472.0774557685615,0.028655935102092994,0.6674012930918412
243.05015018259516,0.0367455616338677,0.47661854643391194
791.4371830275178,0.03096103084350415,0.7360789239674476
19.633133776752445,0.01723604420865074,0.06959991231272789
568.3238008864105,0.04552633171552676,0.7091840680325385
890.5249347581,0.043315009498697925,0.7748050710047353
327.1090433244367,0.050055881227729596,0.5863385267782836
134.0549280806712,0.011803112316154898,0.29249907371646344
756.6562343077705,0.05462735548367595,0.7600387421793698
286.2607001661267,0.00421815508522515,0.42625133262126264
939.8858740095577,0.02498430373011579,0.7550231827756313
220.43161776375837,0.03242761901901088,0.4236217881074264
808.240549706612,0.04587506447520459,0.7636217012648827
47.38550043033149,0.028918152717785146,0.13469554331847958
858.1434733551064,0.07152249726596031,0.7822496760868848
187.10407927533993,0.01091390247512921,0.38298489032925664
888.5958381733952,0.02165467131488525,0.7423528109915828
522.2867849185429,0.04664184445256259,0.696975193283729
417.78575986083393,0.05266779088678155,0.6067686616763361
805.3709984888054,0.051201082037740056,0.7690767509999699
137.53003469792324,0.0653607789182164,0.31763059671498545
336.4754971950332,0.07849663088520152,0.583607727381408
523.8429130754863,0.07711715128900642,0.7035136149180606
586.3462794783712,0.05324774083000844,0.7181357483030951
997.1357374106865,0.02742177794949065,0.7637198970996428
92.61380489190543,0.020453014805052735,0.21285365953444374
312.16176353281344,0.05413160144816727,0.5736694136953144
812.2360510574761,0.07044344611750318,0.7731992234727788
796.6439289498002,0.04281541900522174,0.7574526132145085
844.8247573781989,0.03466734698238261,0.7572271667664007
483.65069568039416,0.007217873287947523,0.6024466439198849
945.9656495819044,0.0070995071420454315,0.694890060511971
421.1594395306253,0.05558963832018496,0.6537477812589654
251.91365705580554,0.050211768218946295,0.4616111280446859
606.9638990823364,0.0721045234549492,0.7258163237691722
399.5091643634442,0.03054670566524547,0.6339627842461283
73.42151860439387,0.05930661316152142,0.18822701544722936
722.178172077091,0.026612404559990276,0.7303043101020381
85.49242236478123,0.060836779942165686,0.21213051479558234
894.2522144268921,0.045703910755841744,0.7773890603516156
883.720885837391,0.058449035599417186,0.7840721525519272
168.77661946284326,0.058788230069655584,0.3591015952281533
978.9103146780099,0.03362676408330431,0.7711199974558199
635.7471269263959,0.04511086835991012,0.716656558573518
505.652082236248,0.0437504271119738,0.6820389357012547
20.73478010309416,0.02758525859855413,0.0694172017219019
477.4996413901262,0.019923558000068203,0.6621349422159204
266.9266993412622,0.036528569753911194,0.5125102871273657
453.9484259772287,0.03617729109221634,0.6501882966772285
316.33560413376495,0.01606823323583232,0.5519513800026472
574.5051590583848,0.03790799657118657,0.6849356992531848
849.0989427898943,0.05533576827974083,0.7774187694063909
394.6134920330035,0.04746938937227885,0.6375416347087695
498.55519897634537,0.07696962623302209,0.6743185081322082
443.22149226140846,0.061524723360725876,0.6637335429592609
3.8428956865188786,0.07305508853763742,0.03611264327069859
728.988671165101,0.07601327811702331,0.7581410235988004
158.14584997714425,0.06214463365477487,0.3452772626100184
652.932391074797,0.0744809201101153,0.7419596278508878
216.39473436521286,0.03175519262558065,0.43535738818146125
631.0406878859296,0.03200882656551299,0.6960095939340633
719.6162316465336,0.029516436015706145,0.7342427262014933
483.24248310311265,0.012980025126254839,0.6430179666022728
672.3057795089617,0.057007569428810745,0.7424824451723364
919.607633519289,0.04102724338495037,0.77567991141159
429.3889575042202,0.015063657375292432,0.6267343284547447
338.3182639193661,0.07923967887915484,0.583524604135039
975.2510146781344,0.02835118212545241,0.7635454420092932
947.7771999246986,0.010136339865281603,0.7114939005730797
195.90849203669387,0.07407308784867593,0.41555898563475574
733.7157695626526,0.040777923820827525,0.7458761312287163
146.49654205903587,0.02023540886602173,0.2835688545957391
29.791173165804658,0.03822464095082493,0.0979617859648229
62.24623536633034,0.044920654191923315,0.15499715749335297
629.9680080567808,0.014239104253773156,0.6630359250496829
72.14930979112819,0.04742517284646563,0.1884379592865083
897.092092530337,0.02232043784850329,0.7312078453160493
411.839556261335,0.013655445196501293,0.5774614984384928
25.70721191363291,0.04966911217903538,0.06914263182527537
613.3288722597243,0.011305940074393566,0.6612849953598363
41.701964254518714,0.03931852760821474,0.13450272719643955
688.832385527474,0.05727987572409645,0.7499708389310313
